Balance,Begin Time,End Time,Trade Type,Perc Bal,Symbol,Begin Price,End Price,Commission,Profit,Lot
156812.99999999983,20180611 10:37:53.917,20180611 13:49:05.661,LONG,5,EURUSD,1.1786299999999998,1.18039,1.4,162.00000000002058,1
156974.99999999985,20180611 13:49:05.661,20180612 00:20:52.567,SHORT,5,EURUSD,1.18039,1.17493,1.4,532.000000000002,1
157506.99999999985,20180612 00:20:52.567,20180612 08:15:38.392,LONG,5,EURUSD,1.17493,1.17986,1.4,478.99999999998784,1
157985.99999999985,20180612 08:15:38.392,20180613 07:16:25.811,SHORT,5,EURUSD,1.17986,1.17497,1.4,474.99999999998386,1
158460.99999999983,20180613 07:16:25.811,20180613 15:24:09.808,LONG,5,EURUSD,1.17497,1.17709,1.4,197.99999999998997,1
158658.99999999983,20180613 15:24:09.808,20180613 17:20:01.815,SHORT,5,EURUSD,1.17709,1.17852,1.4,-157.00000000000423,1
158501.99999999983,20180613 17:20:01.815,20180614 08:59:57.124,LONG,5,EURUSD,1.17852,1.18253,1.4,387.00000000000693,1
158888.99999999983,20180614 08:59:57.124,20180615 06:01:17.782,SHORT,5,EURUSD,1.18253,1.15601,1.4,2638.00000000001,1
161526.99999999983,20180615 06:01:17.782,20180619 03:51:56.623,LONG,5,EURUSD,1.15601,1.16415,1.4,800.0000000000036,1
162326.99999999983,20180619 03:51:56.623,20180621 09:41:48.294,SHORT,5,EURUSD,1.16415,1.1524299999999998,1.4,1158.0000000000175,1
163484.99999999985,20180621 09:41:48.294,20180622 08:00:15.426,LONG,5,EURUSD,1.1524299999999998,1.1653,1.4,1273.000000000016,1
164757.99999999988,20180622 08:00:15.426,20180622 16:01:59.473,SHORT,5,EURUSD,1.1653,1.16317,1.4,198.99999999999653,1
164956.99999999988,20180622 16:01:59.473,20180624 22:05:39.413,LONG,5,EURUSD,1.16317,1.16668,1.4,336.9999999999902,1
165293.99999999988,20180624 22:05:39.413,20180625 08:52:09.464,SHORT,5,EURUSD,1.16668,1.16575,1.4,78.99999999998754,1
165372.99999999988,20180625 08:52:09.464,20180626 03:41:28.364,LONG,5,EURUSD,1.16575,1.17144,1.4,554.9999999999973,1
165927.99999999988,20180626 03:41:28.364,20180626 09:29:15.146,SHORT,5,EURUSD,1.17144,1.16659,1.4,471.00000000000205,1
